,Alistipes,Anaerostipes,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyrivibrio,Clostridium,Coprococcus,Eubacterium,Faecalibacterium,Faecalitalea,Haemophilus,Lachnoclostridium,Lactobacillus,Odoribacter,Parabacteroides,Prevotella,Roseburia,Ruminiclostridium,Ruminococcus,community,Campylobacter,Streptococcus,Tannerella,Veillonella,Adlercreutzia,Enterococcus,Akkermansia,Lactococcus,Methanobrevibacter,Methanomassiliicoccus,Eggerthella,Escherichia,Filifactor,Megasphaera,Acidaminococcus,Porphyromonas,Mycoplasma,Aggregatibacter,Fusobacterium,Megamonas,Brachyspira,Finegoldia,Methanosphaera,Parvimonas,Cellulosilyticum,Leptotrichia,Peptoniphilus,Staphylococcus,Desulfovibrio,Gordonibacter,Citrobacter,Bacillus,Rothia,Selenomonas,Actinomyces,Olsenella,Raoultella,Mobiluncus,Corynebacterium,Slackia,Paenibacillus,Propionibacterium,Arcobacter,Enterobacter,Klebsiella,Morganella,Pseudomonas,Serratia,Cronobacter,Yersinia,Hafnia,Trueperella,Aeromonas,Leuconostoc,Pediococcus,Atopobium,Anaerococcus
ERR414283,205.73368389659657,1.6008118379558582e-08,0.0,6.637800777156238e-09,6.46642688661573e-08,6.685659099478728,0.01178976631526289,5.686121653261418,4.041947732154691,49.34658985020446,18.756763038545923,3.53502759480189e-08,30.524209500674907,24.069587593382842,,44.3132050497969,12.36674313654402,5.494895047882928,6.647446021397098e-08,0.03422150978342401,10.350661746341535,12.688271980435797,1.3827186782888223,89.24620413433378,1.0451671779175813e-07,107.12787901522066,,4.51181803536474,4.88481155493133e-08,,,,7.070490950503851,7.292711379352263,,,0.6363043304837558,,,,,,,,,,,,,,,3.5839662637872e-08,0.949168157457343,,,,1.780430629891882,,1.1125935551192983e-07,,,,,,,,0.2435856477087571,,,,,,,,,,,,
ERR414295,101.1275605567922,1.796061985294038e-08,0.0,4.851332504245247e-08,4.180668291864653e-08,4.047555192969191,,1.192570099618323,6.131631827893046,63.36759513192168,7.127580739793312,4.697812632352065e-08,,9.555903545467558,8.41172364329724e-09,9.981933420054704,7.0274021989155,8.554038809289523,1.6510250387828968e-08,0.6215147825925221,32.42645863756535,13.636813100712509,0.09644593911199299,4.006921677462048,6.253454615346009e-08,,1.9368386051963528e-08,0.41380694643347427,6.98410888218311e-09,0.009212701615617451,2.045842999269898,,0.5987290828398031,5.068548937703084,,,0.37182045190741475,,,,,,,,,,,,,,,8.292717891852689e-09,,,,,,0.13971483267265197,,,,,,,,,0.08339175250179784,,,,,,,8.656062764651739e-08,,,,,
ERR414288,118.32533330168354,1.1989306586074898e-08,0.0,2.7815247337708285e-08,1.6799311367267834e-07,13.786462129997771,0.010388837376911327,1.6929599963306827,11.901518574894064,88.52544099734223,5.586968537616695,1.664463293286596e-09,1.3426264156910128,6.124837641369385,,44.233822692376506,1.6306410900045594,3.642003030724096,1.6798504896667067e-08,1.2043965979951674,40.196372716583745,12.543609672014924,0.3260197017177391,3.490788327353081,5.7142370055232545e-08,0.23516658988440337,,0.4908831716735736,0.0,2.0555835756909464e-07,3.9524390642426557,,0.2579443579839914,3.6757090977336353,,,0.5516909302702734,0.35625812600156204,,,,,,,,,,,,,,1.9250485655819795e-08,0.41981270063927445,,,,,0.17890841922624234,,,,,,,,,,,,,,,,,,,,,
ERR414301,13.368240955521168,0.0,0.0,7.259456969672209e-09,0.5955507141694737,8.815379358926293,0.008213416626438324,0.38690107301231935,2.573316487453807,56.46050774986326,5.15283235769122,9.965868210947844e-09,,3.179773778241398,5.836987731978434e-08,2.78418127913401,0.5669214091881658,4.23688412285824,4.203586730118155e-08,0.1698929905515271,1.9038314464429638,15.623755253117887,0.12366078373485281,0.3165562102583875,1.4039353540831905e-07,,3.5124142725533395e-07,0.26623594326996264,0.0,,19.71880740232848,,0.10750655973111292,5.512277237412491,,8.978740698081074e-09,15.14454123379886,0.4653555021937753,,,,,,,,,,,,,0.011611306612946511,1.3550304553906851e-08,,,,1.560703369179254e-08,,0.06307848658901401,,1.8994018480901113e-08,0.057480860690128366,0.03434076440084114,0.04139336452885927,,,,0.03383938855652197,,,,,,,,,,,,
ERR414308,9.462503590426078,0.09875724191658901,2.711361270985075,0.019629916972212565,0.900369983194323,2.663637705529182,,0.05307300352764318,1.4973031580353946,65.96678021610707,16.39729127906381,1.6946202550354433e-07,,0.42686534804256876,,5.3052955273835,1.6831217299618535,0.7024343168861057,0.7715566411221934,3.8696971675424954,7.696049983102457,12.179163038726372,,0.8564746192581647,0.010574343680405614,,0.011843467765825759,0.08060887129747533,3.3880310615567225e-07,,0.05428924461383362,,,0.09080720428574703,,,0.06115055687070154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414309,50.92309890089488,4.345780477098969e-09,0.0,2.4878877952583103e-09,5.504440225983984,3.6265236630214317,,0.6051588110862973,16.474833758995985,96.20643587385176,18.826934274416605,4.392998658834815e-09,,5.582770790939601,,23.23107065589333,12.806336696818942,3.1872182894883263,1.662779122613644e-08,10.569776537551757,16.96859230421673,12.89893075523514,,5.516602577893731,2.362286234451601e-08,,4.36917434941388e-08,0.3797853315838865,0.0,,2.0469887308896624,,0.4984175192134242,,,,0.18897407817447381,0.38435798912727265,,,,,,,,,,,,,0.015169273517081128,1.3145917109441013e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414311,51.34669160964217,3.080610806755699e-09,0.0,4.6167045509343115e-09,0.24447189651346737,3.861414396582147,,0.9318954438998499,14.844327810401515,91.86438781016703,19.433245750154995,2.389995064914723e-09,,3.237338329440121,,12.77948593479089,9.151470577860678,0.8882606118295411,2.0159413737935736e-09,1.0401828008061742,21.868761712885718,12.26000139922308,,0.4229368190197777,,0.48632459778649917,,0.19747826326962156,0.0,,0.11889140728399804,,,0.2500935931182184,,,,0.17557519201526123,,,,,,,,,,,,,,1.6744259541402702e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414302,46.251550958246455,9.470182027556882e-09,0.0,4.454939983638627e-08,1.0884345357598187e-08,7.560122708003094,0.02252900373162468,2.1822503201246115,13.09286166001228,86.20984327820968,11.13878054277645,1.974503661278351e-08,0.43521756334013384,4.9459811411049195,6.515640894512832e-08,10.204950617959756,4.628423678782428,4.45969309728589,1.6439303581163668e-08,2.247497850988352,18.391359083760918,13.411237124976278,0.12458293005912327,6.1705630937114675,6.178451346445748e-08,0.16324692929060833,,0.5540280183694889,7.522788161497755e-08,0.0054386718274178686,3.4409277688877182,,0.09575485092615027,,,,0.24950387490931544,0.20192683092040464,,,,,,,,,,,,,1.4241876269348253e-07,2.415320523457002e-08,,0.261056680764895,,1.0179649972805326e-07,,0.05611550672658115,,,,,,,,,,,,,,,,,,,,,
ERR414305,121.27524040485699,4.889401138984732e-09,0.0,5.851649593574111e-09,6.94291091180334e-07,3.889992017720803,0.00815056322994964,0.730523529937365,2.337443358052978,17.762058250135862,1.349261189522973,6.37628594274353e-09,,11.843016039646912,1.7339423897751586e-08,36.625832054488214,18.51333170824547,3.271155994749926,0.0,0.044339219108015415,3.5022738815758157,12.720873746835862,0.7114870989792056,1.104058758443412,1.844047647075783e-08,,7.56357302550915e-09,0.9587933545918601,,0.004146406428801121,1.1786853115311815,,0.5917105694722046,,,,0.27148806256844876,0.5139487633123699,,,,,,,,,,,,,1.8459606425046785e-06,9.35678798379149e-09,,,,,,,,,,,,,,,0.15542899943323998,,,,,,,1.1667876820209334e-08,,,,,
ERR414313,117.72078447413887,3.377292497851243e-08,0.0,1.7377903460884193e-08,5.5464270725728186e-09,8.499895245700873,1.0926331657217937e-06,2.3484561961726964,115.27395235968632,33.75887244100361,5.583402854003861e-08,1.531057060660061e-08,,22.191114557857524,1.0855168534342134e-07,26.900815992672374,1.5213111248415753e-07,4.170284692569723,9.290889882600489e-09,4.763499577492836e-08,8.724220844467245,11.07802539690647,,3.106072847455064,,,7.180360258694839e-09,1.329641536575196,0.0,,26.144118949013258,,0.8712061964310355,0.016419937535468276,,,8.26455721460042,,,,,,,,1.170751078925912e-07,,,,,,7.339542711557543e-08,3.418823147208389e-08,,,,4.729197400129483e-08,,1.5953097758375911,,,,0.32705231150911346,,,,,,,,,,,,,0.8474326717810388,,,,
ERR414312,69.18056925557443,1.11753802847999e-08,0.0,4.7082515939876076e-08,4.5342226938294225e-08,4.737579686812569,0.000246257389971488,1.1812842360527964,4.761386365791498,172.14408371494844,3.134748247112126,1.6419198593488686e-08,26.731898981153922,7.430807309056781,9.964231932738413e-09,11.528055644076924,2.994735327107697,72.58200120230461,0.0,5.881433922050762e-05,15.863339958641165,19.551184579185247,0.3339916670883108,52.58348997234331,2.8033032305138865e-08,11.890174572151336,9.72519674929606e-08,0.3816452100392104,5.188376861748539e-08,5.512542214321377e-07,0.1408384590792305,,0.21802108384251995,,,,0.3799852594299804,,,6.960996073780176e-08,,,,,,,,,,,4.230515208112291e-08,,,,,,0.265516617169915,,,,,,,,,1.1462063659814214,2.2269034537098236,,,,,,,,,,,,
ERR414306,52.02193566359088,4.3216133075236646e-07,0.0,1.7689817839763224e-08,1.259024392855969,4.5275368406386525,0.03393327678731481,0.21509553239260087,2.785806985708799,27.57398051454983,11.915177047963986,1.2053538252094283e-07,,5.103590847647395,3.2771405961116865e-07,11.757775737218585,4.126736580510384,1.7198623774525597,1.8590536010126917e-07,9.990833376741687,9.4853974505152,12.725070384230435,0.269856317451509,0.4693040708475501,8.780346402014725e-07,,1.1796936897413596e-07,0.38787470965785315,0.0,,,,0.2137462883876378,13.173764940134129,,1.1607738926609431e-06,69.39818941962102,,,,,25.812414050625957,,,,,,,,,0.015847722036457883,2.0769636517931837e-07,,,,6.163358583499081e-07,,0.07663310806185801,,,,,,,,0.4109968806674332,5.66333298759346,,,,,0.19964444918675334,,,,,,,
ERR414315,10.899175089548503,2.07778915755385e-08,0.0,1.0779576568423532e-07,0.10710628122272903,3.00849214828334,0.018903438594368282,0.17594605384049383,42.89167805211347,57.22244810242605,7.710306452845375,3.996386635339479e-08,0.49567810837924403,2.2778852182135574,4.3204826855724463e-07,10.693278044278198,8.452771179409709,0.6475659928666484,6.120712908431852e-09,0.14867655912688504,10.07642872869048,13.04701410888171,0.1298032561988013,40.5077055340115,1.1555736655923038e-07,0.9669844596788654,,0.1047395628903152,,,2.3118390830061593,,,,1.789000402548258e-08,,0.10967929089201955,,,,,,,,,,,,,,0.010303317580057763,,,,0.15252835283754845,,,,,,,,,,,,,,,,,,,,,,,,
ERR414316,12.446024508594185,0.09788134658617274,1.0376018749058034,0.014450671254746692,0.24313904805265987,2.0213138310071255,0.027356216645697262,0.2991279129788315,8.084396406959971,56.50602266117838,10.813123593588061,6.262867357521587e-07,,1.6074369618176523,,3.9967213623251086,2.8759547991530825,0.21784946500290864,0.4828585737025475,1.8808907359209237,24.065397193954123,12.295772708898346,0.049428892880171105,0.5239146345117378,,,0.00811929930289257,0.1061159164356388,1.2481487475001545e-07,,1.0709855161118937,,0.1028322162721453,,,,0.06197784663332308,0.7625889073338645,,,,,,,,,,,,,0.10247762912054321,3.5561988061815573e-06,,,,,,,,,,,,,,,,,,,,,0.060733675829613865,,,,,,
ERR414322,13.166469949336863,0.10941697913214979,1.4591732369215595,0.06939628204723752,0.5924770698490399,2.2544758314427753,,0.09089766211446115,0.6341711448403555,61.70140411947294,19.821933325860016,6.31123533778885e-08,,1.7253855323730667,,6.0227684085782816,8.022086839446988,0.3252720545582306,1.126449509203913,0.7725251800681368,13.088598964088229,12.166519573782326,0.09198613646263439,0.5564261654285523,0.007211328459265164,0.29752562943554056,0.056477158396284706,0.10906675383776199,6.479264353190496e-08,,,,0.15324704151638113,,,,0.06075829720341893,,,,,,,,,,,,,,0.0215397336824169,4.963243107078353e-08,,,,,,,,,,,,,,,0.23612344529077745,,,,,,,,,,,,
ERR414318,15.384507626680753,0.580912937408737,1.87197297863266,0.024736495356801686,0.4005295965487689,5.058881400920026,0.026835489338131475,0.18343820014683138,4.121112550323318,53.0155454958571,13.93368182217478,9.353395618204477e-09,0.41141359084910273,2.470629368596366,0.0042104948171673845,0.633373291216808,8.537840428229954,0.4053074673189235,1.4922508062218753,1.1878685992015336,11.808995383328442,12.807136568625255,0.5374100847003466,3.55862163112254,,0.0426149308224548,0.007598780445891327,0.1665163658029378,3.2669433356833813e-08,,0.562095049562881,,,,,,0.05901343655897705,,,0.014302628837130313,,,,,,,,,,,,2.327357696633239e-08,,,,,0.043708238602994526,,,,,,,,,,,,,,,,,,,,,,
ERR414320,34.81038964022151,0.05008451219331055,6.633090413854312,0.024679955864796026,0.0437637896524033,1.3018344022949753,,0.20310942131690501,0.40016219600433073,1.681492449783007,2.8020235994114144,9.475463725992227e-08,,0.9213055108297146,0.005105882356030187,4.830879225575238,3.635718870533073,0.03420762229325087,0.17985407261458541,2.262335681975536,1.861337345414239,12.638910663405028,0.020911927251774664,1.3557808576886774,0.007194275733059527,,0.012563588682679875,0.11189608560906171,1.2679941307472137e-07,,0.3628354384551963,,0.0395466855896633,,,,0.021538137831343108,0.1453671766293366,,,,,,,,,,,,,0.606469492512675,1.1380444002623381e-07,,,,,,0.02197262731001134,,,,0.015163646189454885,0.01694666165962197,,,,,,,,,,,0.010221328479459654,,,,,
ERR414319,89.60489770979794,9.99375386623129e-10,0.0,3.4346521052398345e-09,5.211522470603862e-09,4.0349143111210735,,0.8665581134375517,6.013802266410458,65.8346293280246,1.9925652732056962,0.0,,6.791776093211017,0.0,10.407940026442613,5.081695979275274,2.6705634454639147,3.016231196551474e-09,0.11762322762862737,20.840769290543516,12.843315819405056,0.42726397756089124,4.297769843819506,,,4.776638565295365e-09,10.192252723421142,,0.0027819720262790937,,,1.07273083494446,21.33728653803462,,,0.3223727538735518,0.20551681879058448,,,,,,,,,,,,,,3.2431358658376284e-10,,,,,0.46445241835560697,0.18061368885858894,,,0.44731553472658186,0.09226327505514108,0.11462465125241246,,,0.45151661138788873,,,,,,,,,,,,,
ERR414321,86.38785196817653,2.402040947217712e-09,0.0,1.3661683580692035e-08,3.978047347089715e-09,9.397497262334172e-10,3.013622373316944e-08,4.969938601900371,51.50222116806167,175.16917675883482,0.0,2.099340349004064e-09,0.5430083365068423,20.251948956544567,1.5197686150634672e-09,38.52359583425053,2.9345895957920237e-10,74.87852936082919,5.075471130364547e-10,0.0,2.14880456386406e-09,16.11237315264314,0.6156336125080086,4.2828613892653555,2.6471099145974635e-08,1.067020777321715,7.284584606667622e-08,0.9431416323390621,,4.992174864601768e-08,4.491068721024239,,0.563857979544172,3.2805738968024207e-10,,1.910895311136364e-08,10.431594246054358,0.6488009080404964,,,,,,,,,,,,,5.145778725349317e-08,1.1029605257710287e-08,1.2350217872776543,,,1.2848850721926007e-08,0.4808150427546623,0.291409839426578,,,0.715547357179813,0.13037935424498642,0.26463063814291043,,,,,,,,,,,,,0.2756174230369917,,,
ERR414324,36.16081383725787,0.5702543083245966,0.2620780102415819,0.04504433478539835,3.979898981560304,8.763251633711766,0.09242122663348445,0.4182803343470089,8.629700979626968,77.13669029153623,26.77648913475693,6.251410572408845e-08,,2.6827571076968764,0.005373679228387245,16.529988715933236,20.080690733365167,0.4494100092461337,1.0968012198132424,1.7533768750476548,13.715707262733606,12.488478453192716,0.13139518292383368,0.323367008488227,,0.18653705931580014,0.020130706939405853,0.9695073807323107,0.0,0.9036057084779451,2.805006890329232,,0.1266670198482023,0.44947395612598307,,,16.4597670223666,1.0645200065260922,,,,,,,,,,,,,,3.743465717180809e-08,0.6044060946897172,,,,,,,,,,,,,4.198088365491378,,,,,,,,,,,,,
ERR414326,56.03794197306593,2.619727357161151e-08,0.0,1.711721318309645e-08,0.5322115504283161,5.083591623724568,0.06039004004987965,0.35062995103445654,3.534001745801829,75.91490724677973,20.72824268437495,1.6742455144650564e-08,,3.844252604386278,2.3393914129681291e-07,27.162503134564062,13.605244214526147,4.298559540609021,1.946907711366352e-08,4.895194057459487,6.651495545946744,13.324699318701622,0.7953386088582118,0.9041396159833452,1.7133234452204276e-07,,,0.35843663555781097,2.958554361190856e-08,,,,,,,,0.1993687958854145,,,,,,,,,,,,,,0.024144701249794554,3.5640426531326725e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414334,24.30918375425275,5.470409874829185e-08,0.0,2.0778357589569984e-08,0.5915555435725575,2.776260721608934,0.02203625718992877,0.32485366195946597,18.582360804887443,57.84681473088339,18.420219503797757,7.686215358949156e-09,0.34079848428863374,2.527381713157115,2.1761963890557983e-07,9.407910811209918,6.798227616165339,0.44849586710656003,5.363298374335051e-09,3.5748277219583913,3.0486632222369296,12.593434379164105,0.1688996987305427,1.8179444896705828,1.4608673858445798e-07,0.1873477012053758,,0.29313500056049796,,0.0299178502301154,0.05117358778428343,,,,,,0.07528033154640969,0.06104073075132508,,,,,1.3292594284059352e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414330,55.23628305488804,1.365131729393968e-09,0.0,1.3625511488803558e-08,1.5788178391359258e-08,3.342859107959069,0.005014759207367563,0.36313658074347993,1.355986152083695,24.7771351181976,1.3662371413940482,1.3709707550757188e-08,,6.494377164838267,,3.8556087257753027,0.4215755817522206,0.07770144193248602,8.545221250567072e-09,0.49407109970449764,21.074329722029525,12.397037414636998,0.16644160956837675,1.2600199148015556,9.593203103275336e-08,,6.297298745672026e-09,0.4892358596972503,0.0,0.005824240681428091,0.38376028215203156,,0.20106231049629486,4.106304355234162,,,0.08116033546770816,,,,,,,,,,,,,,3.778539323496925e-07,7.603789990394267e-09,,,,,,0.03610745603993091,,1.9400959369297984e-08,,,,,,,,,,,,,,4.688836869934318e-08,,,,,
ERR414332,36.50601631852569,6.619122695222093e-09,0.0,2.5045988646418287e-08,7.687885541751288e-08,2.6088338814154497,0.0034553246694071942,0.6856497809154818,27.748374503041532,132.57525527378752,3.170920587045297,1.5229582317885225e-08,,4.559597507522099,9.816599545272049e-09,19.204243530421014,3.8320129336297533,33.163097244357914,1.962257026096687e-08,1.7125384499184567e-08,3.995147330524545,18.20313700670088,0.09990784590588803,2.0665362033801187,1.965732777856885e-08,,2.2234826687388423e-08,0.5452713395428361,,,,,,0.03618857123844836,,,0.3679315249230774,,,,,,,,,,,,,,,4.734802580085355e-09,0.9868582368255068,,,,,,9.75296326416373e-08,,,,,,,0.3894210852308909,,,,,,,,,,,,,
ERR414331,17.063586812568616,5.926967036812853e-09,0.0,1.3343928494966037e-08,5.453599895783606e-08,1.5052294987570254,,1.3481046368408234,78.17433227184593,123.9425019678486,3.5275518650748923e-09,1.0532118065451166e-08,,7.37386262500711,1.1988472513835e-08,6.994944598287902,7.906151668004067e-08,52.40407761785974,1.9453311154614022e-09,4.155906469441258e-08,1.1268963303854596,16.267008657154488,0.18527518340513396,134.91778261186445,5.134363960899696e-08,2.503263574773939,,2.5043415679762386,,,0.39781940230029383,,,0.043738760001693563,,0.0,31.823259669269003,,,,,,,,,,,,,,,,,,,2.5970153113021733e-08,,,,,,,,,,1.244033012186202,,,,1.7020688685081182e-07,,,,,,,,,
ERR414325,145.96589038349882,2.6749064948746413e-10,2.377046921862965e-09,3.242111424131415e-09,4.038104905340512e-08,9.205435572379876,4.105593642157122e-07,3.672264139095374,63.398290476687976,138.16337220870648,3.5707074535174615e-09,9.80176386185103e-10,5.794502065435323,27.248756432735032,2.894934726345655e-09,60.42140846125991,1.1765576442503918e-08,11.325464202644449,1.4930020915688937e-09,1.3026590581676303e-08,40.27074906209159,12.9247797004317,1.508312122496843,93.78759075206452,1.92862452298647e-08,0.40720209929067164,3.2203825385203144e-08,2.6082548210663807,9.513338785345084e-09,7.774917339585529e-07,6.844574118689426,,2.3197232981434857,,,,0.6434103885682532,,,,,,,,,,,,,,4.2490121909643685e-08,1.287644079017841e-08,17.84691757372635,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414329,8.389609374101797,0.13411855793688185,2.042585531719494,0.028361881333823002,0.36986661806206095,2.1224592865799936,0.01070149508193589,0.07911643948693248,1.4396950628385172,46.49899487850546,8.341428361858394,3.1245497211942887e-09,0.12104473287709362,0.8861892964565491,0.0033236442258385325,2.2932446964332844,5.141419247558712,0.3780461668964519,0.1585604562543571,0.5347165960738549,15.693624750464918,12.752665588784405,,1.3269654073053925,,0.034789226493946064,0.011091596929434068,0.06526957834216841,2.1271977823535103e-10,,0.09228080319403804,,,,,,0.029566395329461505,,,,,,,,,,,,,,,5.152573348999614e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414333,27.295011593130422,3.440935799796532e-09,0.0,4.626275845308298e-09,0.1455563508275014,6.349553338135243,0.060154489986033455,1.0542054306351394,6.698951102310805,80.10651259031964,14.814467899993014,4.299020663378179e-09,0.22716058752286236,2.0855274606235996,1.1422312359468002e-07,17.149407968837387,5.588899316580497,5.798786978240821,0.0,0.5251857651600883,3.9196817326133604,14.280686985157143,0.08089266848806449,1.124570490864266,1.0404313012778778e-08,0.09195320386226456,3.921503142984954e-08,0.6969041862911667,0.0,0.02773127377117541,1.5317033277780077,,,0.9281771538561991,,,0.21630972502483634,0.10221322625693621,,,,,,,9.98638153056631e-08,,,,,,0.0008802410671927107,1.5416090284775782e-08,,,,1.7339617902393073e-07,,0.037887324503058005,,,,,,,,,,,,,,,,,,,,,
ERR414335,5.2058374519787876,0.18273350000372468,3.6519385053926525,0.013404501634338307,1.4918452237745878,2.1187654028536484,,,1.6373129533993462,71.51290159290853,5.148822745636136,6.760686402399729e-07,,0.9372744270715452,,2.865512475891801,6.069376999243979,0.09997176441628731,0.7302361041562735,0.6239626195917518,1.3112160803991915,11.520938797061703,,,0.011911391033958326,,0.009834921776229903,,,,,,,0.1774763404042841,,,,,,,,12.482845468929057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414344,7.154719000464786,0.08618750080726345,0.6075228752027082,0.01654660870267986,0.049485164079835574,3.1968233088190314,0.019283285660579127,0.312744513201378,13.098238698555113,45.998319244188956,11.31906784603329,1.0538010048643168e-09,,2.230616645963508,,0.3361586989197845,0.16720179957776427,0.06633520212858154,0.5855446394426516,0.9848015940088399,19.26200165188667,12.133405026735337,0.06706420105530675,1.0648801391126976,0.010753880965055059,,0.008595391127908206,0.06000005249932854,,0.0337498010888964,1.0013318574109678,,0.06018795183876086,0.597527140253098,,0.02382160912969202,0.45216275592283134,0.11408989688203787,,,7.963175618966145e-08,,,,,,,,,,,6.577064258335115e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414339,45.43680259476146,1.773777334191889e-08,0.0,4.153646692537401e-08,0.2462072692698251,3.330652957708871,0.02055881184727354,0.5124090974345704,12.50461777383066,55.26126525958807,9.897441403684956,4.869087107765632e-09,0.2735800095282797,1.7937042981945233,,11.882833956252592,5.911321735292265,0.44323735101815986,0.0,0.32942895750738116,21.66981362235544,12.51864062396255,0.1413400927981221,1.6104960855589943,4.495189822331311e-08,0.08346541498470576,1.2266403755339536e-07,0.21030697974020746,0.0,,4.164037672185868,,,1.6954715774105282,,,0.10630920921554113,0.13834221409848715,,,,,,,,,,,,,0.004725255316486922,4.3108822495063085e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414343,17.331049799811833,0.33354385146063475,1.0215594890598512,0.018450613251572545,2.4078469683061634,5.843847800727069,0.06102892595507234,0.35292226559143575,4.027701258992367,74.3323986101919,28.065665256576153,4.999938744167984e-08,0.0859749256788441,2.61031952539405,2.5326510016356625e-07,8.591454625231089,7.680951997850975,0.11322025600846664,1.4400775718949386,0.7947378157509668,6.4767669190752075,12.210573647669422,,3.2936182686639324,0.00723708831905243,0.20290511464249106,0.012329242613356023,0.2367166093067559,3.109783906132048e-07,0.04140564580131377,0.2269302960066545,0.04363803812576567,,,,,,,,,,,,,,,,,,,,1.0434736873865349e-07,,,0.10067495431995938,,,,,,,,,,,1.5227216382113444,,,,,,,,,,,,,
ERR414341,19.303730141574196,2.682736007874497e-09,0.0,1.7560287278025746e-08,3.7781828006931897,4.814758403643946,,0.33968409474225125,1.6597088750439157,128.49395893212258,30.62943542826429,7.423000143947627e-09,2.125055096222246,3.713332779097312,1.2014947682234823e-08,20.827036190053146,37.00392702547236,0.6464095777443232,7.485138495156743e-09,0.8189557815609096,1.8241951589389456,12.218823887522998,,27.653062163141374,6.025150687812779e-08,2.986003654000312,,0.17034686349608197,2.1996075070109066e-09,,,,0.2879846970677747,0.35304545681286187,,,0.5848152377570861,,,,,,,,,,,,,,0.0960666643277847,1.2578077049262281e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414336,162.44147040949878,1.394197448955821e-08,0.0,1.0946497333299113e-07,5.657896910416526e-08,8.999652104546392,,1.1243479341750642,6.635099095733675,138.25322291095185,11.113037108734545,1.1193330553855952e-07,,18.53705037616802,,45.54080692243858,23.926100328967863,2.7373663599970524,8.992355027859262e-08,0.03483335973207513,25.36128675794682,12.000198622851212,,3.472298405363121,,,,0.952544181954455,,,,,,2.4237673757821963,,6.128901198093267e-08,1.5046771717983058,,,,,51.53102524458373,,,,,,,,,1.5598814117202587e-07,3.789743605000542e-08,3.343703730471079,,,7.064924142631355e-08,,,9.471796180721957e-08,,,,,,,6.984080572781351,1.0412655724726838,,,,,,5.084722488404647e-08,,,,,,
ERR414337,129.63619699944098,3.3706246034935096e-08,1.9574847894697084e-07,3.5616860767142516e-08,9.824507250481102e-07,3.72019025920255,0.014804732770125577,2.1802628391574164,3.4820626320888257,14.39320389955963,2.4537859268060003,2.9613992574274373e-08,,5.941916214897546,1.1160592142913618e-07,11.215448537149362,13.103811749480668,11.436010939510235,3.5231394110414576e-08,6.446241831086546,8.086926120594805,13.927543844152567,0.21021455689174226,5.311980415751538,2.6863395979399554e-08,,8.569250529395878e-08,0.6723533711703781,9.91388802635904e-08,,2.839690414771092,,0.3533410041284955,1.907070084490772,,,1.8241651904231713,,,,,,,,,,,,,,1.0256765345479694e-07,6.343723561627975e-08,,0.23136638866684858,,,0.2034374129582519,0.15497973704395296,,,,,,,,,,,,,,,,,,,,,
ERR414338,80.56817138551739,2.893994448792685e-08,0.0,6.699995458448027e-09,1.5728375981231928,6.789045930915812,0.030993220498124828,0.7529398495367329,6.322680615089458,30.558344424453058,26.338893640640922,6.269302371089535e-10,,7.700120010194208,3.636874559193721e-08,8.259788405904201,11.291264628267419,1.2798039310390479,4.793410585118454e-09,2.2941096148342903,6.575939238729671,12.750717686016012,0.08668254039100431,1.9210044432736981,7.207067749234435e-07,,1.8325212634384928e-07,0.6200448675271841,1.6700738176805877e-08,,2.7406090530286646,,0.15431462838055562,0.2215126056881061,,,0.5520823690030523,,,,,,,,,,,,,,0.1456639602842275,1.0081115199772641e-08,,0.19620730178842782,,1.6029049535104202e-07,,0.10866838435220394,,,0.1469299432613243,0.087565143142815,0.11086413680575179,,,,,,,,,,,,,,,,
ERR321608,5.969336154123297,0.296883698113115,6.285719711357878,0.025784248734771958,0.47204873182344664,0.6559064921224139,0.010830446682511848,,0.6970275409189503,32.323724098842774,5.0808237562274465,8.166525416279753e-08,,0.2953267389720553,,1.4467780441120253,1.4779593075787387,,2.0165130023431797,0.07953751758459032,5.708163818007939,12.327455877000338,,0.08125122618941154,0.010082466505851448,,,,,,,,0.020808541349650652,,,,0.03429467849414528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
