direction,effector,elasticity,reaction,type
forward,EX_spmd_m,-0.008106903223943362,EX_adocbl_m,exchanges
forward,EX_spmd_m,-0.008106903223943362,EX_ala_D_m,exchanges
zero,EX_spmd_m,-0.00020978922536940559,EX_ala_L_m,exchanges
forward,EX_spmd_m,-0.008106903223943362,EX_alaasp_m,exchanges
zero,EX_spmd_m,-0.0009236420124736355,EX_alagln_m,exchanges
zero,EX_spmd_m,0.0,EX_alaglu_m,exchanges
reverse,EX_spmd_m,0.03763719490327819,EX_alagly_m,exchanges
forward,EX_spmd_m,-0.12067935871441726,EX_alahis_m,exchanges
reverse,EX_spmd_m,0.06123507158048769,EX_alaleu_m,exchanges
forward,EX_spmd_m,0.04779717973809605,EX_alathr_m,exchanges
forward,EX_spmd_m,-0.03985745411887898,EX_amp_m,exchanges
forward,EX_spmd_m,0.03835583062310466,EX_arab_L_m,exchanges
forward,EX_spmd_m,0.06812820617910109,EX_arabttr_m,exchanges
zero,EX_spmd_m,0.0,EX_arbt_m,exchanges
zero,EX_spmd_m,0.0,EX_arg_L_m,exchanges
zero,EX_spmd_m,0.0,EX_arsenb_m,exchanges
forward,EX_spmd_m,-0.2548937430938114,EX_asn_L_m,exchanges
zero,EX_spmd_m,-0.04542722476557515,EX_asp_L_m,exchanges
zero,EX_spmd_m,-0.009173046597616974,EX_btn_m,exchanges
zero,EX_spmd_m,-0.0037829789982524176,EX_butso3_m,exchanges
zero,EX_spmd_m,-0.0009047123377392552,EX_ca2_m,exchanges
reverse,EX_spmd_m,1.629540198230574,EX_cbl1_m,exchanges
forward,EX_spmd_m,-0.7544729401447814,EX_cbl2_m,exchanges
forward,EX_spmd_m,-0.6459082200276844,EX_cd2_m,exchanges
forward,EX_spmd_m,-0.008090423438709138,EX_cellb_m,exchanges
zero,EX_spmd_m,-0.02773136331214232,EX_cgly_m,exchanges
zero,EX_spmd_m,0.0,EX_chol_m,exchanges
zero,EX_spmd_m,0.0,EX_chols_m,exchanges
zero,EX_spmd_m,0.0,EX_cl_m,exchanges
reverse,EX_spmd_m,0.00040428599488467887,EX_co2_m,exchanges
reverse,EX_spmd_m,-1.2473509112057024e-06,EX_cobalt2_m,exchanges
reverse,EX_spmd_m,-0.00033030585099467005,EX_crn_m,exchanges
forward,EX_spmd_m,0.09008315902599762,EX_cro4_m,exchanges
reverse,EX_spmd_m,0.00311515957747744,EX_ctbt_m,exchanges
reverse,EX_spmd_m,0.0006994965487840815,EX_cu2_m,exchanges
reverse,EX_spmd_m,0.0031939323775251327,EX_cys_L_m,exchanges
forward,EX_spmd_m,0.04861809315116261,EX_cytd_m,exchanges
forward,EX_spmd_m,0.17105345737582045,EX_dad_2_m,exchanges
reverse,EX_spmd_m,0.004733803456928691,EX_dcyt_m,exchanges
reverse,EX_spmd_m,0.006412185995347229,EX_dgsn_m,exchanges
zero,EX_spmd_m,-0.05884970594195238,EX_din_m,exchanges
zero,EX_spmd_m,-0.21432549682556257,EX_drib_m,exchanges
zero,EX_spmd_m,-0.08764619880190949,EX_duri_m,exchanges
zero,EX_spmd_m,-0.30490608218675774,EX_ethso3_m,exchanges
zero,EX_spmd_m,-0.09287457190616522,EX_etoh_m,exchanges
zero,EX_spmd_m,-0.15236631051003258,EX_fe2_m,exchanges
zero,EX_spmd_m,-0.21328091071751487,EX_fe3_m,exchanges
zero,EX_spmd_m,-0.00030049810707311053,EX_fol_m,exchanges
reverse,EX_spmd_m,-3.27333281462935e-08,EX_for_m,exchanges
zero,EX_spmd_m,0.1436036801975149,EX_fru_m,exchanges
reverse,EX_spmd_m,-0.09651875957430889,EX_gal_m,exchanges
forward,EX_spmd_m,-0.008112411415153176,EX_galt_m,exchanges
reverse,EX_spmd_m,0.004574487800933225,EX_gam_m,exchanges
reverse,EX_spmd_m,0.012880851494374568,EX_gbbtn_m,exchanges
reverse,EX_spmd_m,0.038380996090108255,EX_gcald_m,exchanges
reverse,EX_spmd_m,0.03661840140821937,EX_glc_D_m,exchanges
reverse,EX_spmd_m,0.018635244157270137,EX_gln_L_m,exchanges
zero,EX_spmd_m,-0.17690279902870643,EX_glu_L_m,exchanges
zero,EX_spmd_m,-0.08851126809245713,EX_gly_m,exchanges
reverse,EX_spmd_m,0.008680431355749807,EX_glyasn_m,exchanges
zero,EX_spmd_m,-3.750307302041733e-05,EX_glyasp_m,exchanges
reverse,EX_spmd_m,0.013405627968121614,EX_glyb_m,exchanges
zero,EX_spmd_m,0.0,EX_glyc_m,exchanges
zero,EX_spmd_m,0.0,EX_glyc3p_m,exchanges
reverse,EX_spmd_m,0.023967966463265267,EX_glycys_m,exchanges
zero,EX_spmd_m,0.00032626384166789535,EX_glygln_m,exchanges
forward,EX_spmd_m,0.008787324042969225,EX_glyglu_m,exchanges
reverse,EX_spmd_m,0.0068686090695707636,EX_glyleu_m,exchanges
forward,EX_spmd_m,0.09585609520309735,EX_glymet_m,exchanges
forward,EX_spmd_m,-2.1464097611805633,EX_glyphe_m,exchanges
zero,EX_spmd_m,0.0,EX_glypro_m,exchanges
reverse,EX_spmd_m,8.212785389094535e-05,EX_glytyr_m,exchanges
reverse,EX_spmd_m,-0.007711611147316333,EX_gsn_m,exchanges
zero,EX_spmd_m,-0.04310431486352684,EX_gthrd_m,exchanges
zero,EX_spmd_m,-0.00012089255649883057,EX_gua_m,exchanges
reverse,EX_spmd_m,0.006601135839554573,EX_h_m,exchanges
reverse,EX_spmd_m,-0.12627400360171848,EX_h2_m,exchanges
reverse,EX_spmd_m,0.000669645030325185,EX_h2o_m,exchanges
forward,EX_spmd_m,0.0168558391599416,EX_hexs_m,exchanges
zero,EX_spmd_m,-5.20498777412115e-05,EX_hg2_m,exchanges
reverse,EX_spmd_m,-0.002808268256051724,EX_his_L_m,exchanges
zero,EX_spmd_m,-8.503332036724487e-05,EX_hxan_m,exchanges
reverse,EX_spmd_m,-0.0031654238258577855,EX_ile_L_m,exchanges
zero,EX_spmd_m,-0.05216829194360173,EX_ins_m,exchanges
zero,EX_spmd_m,0.0,EX_isetac_m,exchanges
reverse,EX_spmd_m,-0.0020103539027112316,EX_k_m,exchanges
reverse,EX_spmd_m,8.213708321047619e-05,EX_lac_L_m,exchanges
forward,EX_spmd_m,0.0037054156308435893,EX_lanost_m,exchanges
reverse,EX_spmd_m,8.246499632935667e-05,EX_lcts_m,exchanges
zero,EX_spmd_m,-0.015108231932909888,EX_leu_L_m,exchanges
zero,EX_spmd_m,-0.004820041834161515,EX_lys_L_m,exchanges
zero,EX_spmd_m,-0.015583440573525564,EX_malt_m,exchanges
zero,EX_spmd_m,-0.0066136424562657226,EX_malthx_m,exchanges
zero,EX_spmd_m,-0.021154625655483983,EX_malttr_m,exchanges
zero,EX_spmd_m,-0.015346204642412431,EX_man_m,exchanges
zero,EX_spmd_m,-0.015203251797544226,EX_melib_m,exchanges
zero,EX_spmd_m,-0.00013870032296026125,EX_met_D_m,exchanges
zero,EX_spmd_m,0.0,EX_met_L_m,exchanges
reverse,EX_spmd_m,0.0026047987312810203,EX_metala_m,exchanges
zero,EX_spmd_m,0.0,EX_metsox_R_L_m,exchanges
zero,EX_spmd_m,0.0,EX_metsox_S_L_m,exchanges
zero,EX_spmd_m,0.0,EX_mg2_m,exchanges
zero,EX_spmd_m,0.0,EX_mn2_m,exchanges
zero,EX_spmd_m,0.0,EX_mnl_m,exchanges
zero,EX_spmd_m,0.0,EX_mops_m,exchanges
zero,EX_spmd_m,0.0,EX_mqn7_m,exchanges
zero,EX_spmd_m,0.0,EX_mso3_m,exchanges
zero,EX_spmd_m,-0.00036509792657568596,EX_na1_m,exchanges
reverse,EX_spmd_m,8.213608372109604e-05,EX_nac_m,exchanges
zero,EX_spmd_m,0.0,EX_nh4_m,exchanges
reverse,EX_spmd_m,0.00359298082300041,EX_no3_m,exchanges
reverse,EX_spmd_m,0.0004648459593448867,EX_o2_m,exchanges
reverse,EX_spmd_m,0.000998408577595842,EX_orn_m,exchanges
reverse,EX_spmd_m,0.0006449252438969766,EX_pb_m,exchanges
reverse,EX_spmd_m,0.011320378333569171,EX_phe_L_m,exchanges
reverse,EX_spmd_m,0.08133493966484551,EX_pheme_m,exchanges
zero,EX_spmd_m,-0.01674305542401555,EX_pi_m,exchanges
reverse,EX_spmd_m,0.0014027154940322688,EX_ppa_m,exchanges
zero,EX_spmd_m,0.0,EX_ppi_m,exchanges
forward,EX_spmd_m,0.005989569032931463,EX_pppn_m,exchanges
forward,EX_spmd_m,0.1326881553374648,EX_pro_L_m,exchanges
zero,EX_spmd_m,-0.03192314568471133,EX_ptrc_m,exchanges
zero,EX_spmd_m,-0.0002102935822634322,EX_q8_m,exchanges
zero,EX_spmd_m,-0.0013082825247856533,EX_rib_D_m,exchanges
zero,EX_spmd_m,-0.2721199276462194,EX_ribflv_m,exchanges
reverse,EX_spmd_m,0.007035974862557026,EX_salcn_m,exchanges
zero,EX_spmd_m,-0.008053359723003695,EX_sbt_D_m,exchanges
zero,EX_spmd_m,-0.08223637924290372,EX_ser_D_m,exchanges
zero,EX_spmd_m,-7.246813092720572e-05,EX_ser_L_m,exchanges
zero,EX_spmd_m,-0.010227900526587064,EX_sheme_m,exchanges
zero,EX_spmd_m,-0.018194296332705306,EX_so4_m,exchanges
zero,EX_spmd_m,0.0,EX_spmd_m,exchanges
forward,EX_spmd_m,-0.382777877645204,EX_succ_m,exchanges
zero,EX_spmd_m,-0.055752788349732185,EX_sucr_m,exchanges
forward,EX_spmd_m,0.01209726630222896,EX_sulfac_m,exchanges
reverse,EX_spmd_m,0.0013341495706598039,EX_taur_m,exchanges
reverse,EX_spmd_m,-3.919246819084066e-05,EX_thm_m,exchanges
zero,EX_spmd_m,0.0,EX_thr_L_m,exchanges
forward,EX_spmd_m,0.0433930766089069,EX_thymd_m,exchanges
reverse,EX_spmd_m,1.4335333187041666,EX_tre_m,exchanges
reverse,EX_spmd_m,0.002638751114072413,EX_trp_L_m,exchanges
zero,EX_spmd_m,-0.0006484037491993888,EX_tsul_m,exchanges
reverse,EX_spmd_m,0.014223228910881236,EX_tyr_L_m,exchanges
reverse,EX_spmd_m,0.003669988542758379,EX_ura_m,exchanges
zero,EX_spmd_m,-0.00011911327455038645,EX_uri_m,exchanges
reverse,EX_spmd_m,0.007686114107101627,EX_val_L_m,exchanges
zero,EX_spmd_m,0.0,EX_xyl_D_m,exchanges
zero,EX_spmd_m,0.0,EX_zn2_m,exchanges
reverse,EX_spmd_m,0.10891657572825508,EX_2obut_m,exchanges
zero,EX_spmd_m,-0.009622771659394402,EX_ade_m,exchanges
forward,EX_spmd_m,-0.15149194041799596,EX_chor_m,exchanges
zero,EX_spmd_m,0.0,EX_csn_m,exchanges
reverse,EX_spmd_m,0.00137514374227668,EX_h2s_m,exchanges
zero,EX_spmd_m,-0.00023483778310406933,EX_indole_m,exchanges
forward,EX_spmd_m,-0.006746709974496667,EX_mqn8_m,exchanges
reverse,EX_spmd_m,0.05264841464702741,EX_nmn_m,exchanges
reverse,EX_spmd_m,-0.0024765092532952337,EX_cit_m,exchanges
reverse,EX_spmd_m,-0.04895643119446014,EX_dpcoa_m,exchanges
zero,EX_spmd_m,0.0,EX_dtmp_m,exchanges
forward,EX_spmd_m,-0.13211935720395473,EX_hdca_m,exchanges
reverse,EX_spmd_m,0.011177542797988771,EX_no2_m,exchanges
reverse,EX_spmd_m,0.026754339023973284,EX_ocdca_m,exchanges
zero,EX_spmd_m,-0.0005069374743271737,EX_pnto_R_m,exchanges
reverse,EX_spmd_m,0.02045737508415857,EX_pydam_m,exchanges
zero,EX_spmd_m,-0.08591842261537863,EX_pydx_m,exchanges
zero,EX_spmd_m,-0.14772118123005384,EX_pydxn_m,exchanges
forward,EX_spmd_m,0.04811366602198941,EX_ttdca_m,exchanges
reverse,EX_spmd_m,4.213536202179219e-08,EX_urea_m,exchanges
reverse,EX_spmd_m,0.0069367701130362835,EX_12ppd_S_m,exchanges
forward,EX_spmd_m,0.00967114415258763,EX_arab_D_m,exchanges
zero,EX_spmd_m,-0.18502293898881916,EX_fuc_L_m,exchanges
zero,EX_spmd_m,-0.19312245792074023,EX_lyx_L_m,exchanges
zero,EX_spmd_m,-0.18877037917777173,EX_rmn_m,exchanges
zero,EX_spmd_m,-0.011685086737767136,EX_4hbz_m,exchanges
zero,EX_spmd_m,-0.015610233097778092,EX_but_m,exchanges
zero,EX_spmd_m,-0.0351332115408276,EX_lac_D_m,exchanges
zero,EX_spmd_m,-0.4068513513242067,EX_etha_m,exchanges
zero,EX_spmd_m,-0.2892831817284147,EX_ind3ac_m,exchanges
zero,EX_spmd_m,-0.5325012343075031,EX_aso3_m,exchanges
zero,EX_spmd_m,-0.23720711058796695,EX_aso4_m,exchanges
zero,EX_spmd_m,-0.23638839157728242,EX_strch1_m,exchanges
zero,EX_spmd_m,-0.03769542606162801,EX_strch2_m,exchanges
zero,EX_spmd_m,-0.0015465605778075542,EX_ispre_m,exchanges
reverse,EX_spmd_m,0.0003403939313184265,EX_2dmmq8_m,exchanges
reverse,EX_spmd_m,0.005272284439702402,EX_4abut_m,exchanges
reverse,EX_spmd_m,-0.020635403818430875,EX_galur_m,exchanges
zero,EX_spmd_m,0.0,EX_glcur_m,exchanges
reverse,EX_spmd_m,0.00994122367565492,EX_ocdcea_m,exchanges
forward,EX_spmd_m,-1.0826561206438894,EX_gthox_m,exchanges
forward,EX_spmd_m,0.021932186945168297,EX_raffin_m,exchanges
forward,EX_spmd_m,0.01427505378004068,EX_xan_m,exchanges
forward,EX_spmd_m,0.010832371688156428,EX_akg_m,exchanges
zero,EX_spmd_m,0.0,EX_dextrin_m,exchanges
zero,EX_spmd_m,0.0,EX_isobut_m,exchanges
zero,EX_spmd_m,0.0,EX_isocapr_m,exchanges
zero,EX_spmd_m,0.0,EX_isoval_m,exchanges
reverse,EX_spmd_m,0.12101713015410409,EX_acac_m,exchanges
zero,EX_spmd_m,0.0,EX_bhb_m,exchanges
zero,EX_spmd_m,0.0,EX_Lcystin_m,exchanges
reverse,EX_spmd_m,0.0320130977037425,EX_kesto_m,exchanges
zero,EX_spmd_m,0.0,EX_kestopt_m,exchanges
reverse,EX_spmd_m,0.01504024579540797,EX_kestottr_m,exchanges
zero,EX_spmd_m,0.0,EX_mantr_m,exchanges
zero,EX_spmd_m,0.0,EX_n2_m,exchanges
zero,EX_spmd_m,0.0,EX_rbflvrd_m,exchanges
zero,EX_spmd_m,0.0,EX_stys_m,exchanges
zero,EX_spmd_m,0.0,EX_tma_m,exchanges
zero,EX_spmd_m,0.0,EX_alltn_m,exchanges
zero,EX_spmd_m,0.0,EX_ddca_m,exchanges
zero,EX_spmd_m,0.0,EX_dms_m,exchanges
zero,EX_spmd_m,0.0,EX_dmso_m,exchanges
zero,EX_spmd_m,0.0,EX_tet_m,exchanges
zero,EX_spmd_m,0.0,EX_tmao_m,exchanges
zero,EX_spmd_m,0.0,EX_so3_m,exchanges
zero,EX_spmd_m,0.0,EX_chtbs_m,exchanges
zero,EX_spmd_m,0.0,EX_mal_L_m,exchanges
zero,EX_spmd_m,0.0,EX_bglc_m,exchanges
zero,EX_spmd_m,0.0,EX_mannan_m,exchanges
zero,EX_spmd_m,0.0,EX_xyluglc_m,exchanges
reverse,EX_spmd_m,0.06092961880684533,EX_amylopect900_m,exchanges
forward,EX_spmd_m,0.48386035092083723,EX_amylose300_m,exchanges
zero,EX_spmd_m,0.0,EX_pullulan1200_m,exchanges
reverse,EX_spmd_m,0.011224809641479094,EX_starch1200_m,exchanges
forward,EX_spmd_m,0.046281733542561376,EX_cellul_m,exchanges
forward,EX_spmd_m,0.06936992812014431,EX_fum_m,exchanges
forward,EX_spmd_m,0.06103606959455776,EX_xylan_m,exchanges
zero,EX_spmd_m,-0.00017210191630923077,EX_meoh_m,exchanges
forward,EX_spmd_m,0.10778813064255655,EX_pect_m,exchanges
reverse,EX_spmd_m,0.004125391610898532,EX_ncam_m,exchanges
zero,EX_spmd_m,0.0,EX_2hyoxplac_m,exchanges
forward,EX_spmd_m,0.07148800907704922,EX_mobd_m,exchanges
forward,EX_spmd_m,0.10358039068655067,EX_glyclt_m,exchanges
forward,EX_spmd_m,0.09809032963464581,EX_tym_m,exchanges
forward,EX_spmd_m,0.11137912702803732,EX_2ddglcn_m,exchanges
reverse,EX_spmd_m,8.213916915078556e-05,EX_glcn_m,exchanges
forward,EX_spmd_m,-0.008106903223943362,EX_inost_m,exchanges
zero,EX_spmd_m,-0.051820428741731206,EX_ni2_m,exchanges
reverse,EX_spmd_m,0.0014140230871628745,EX_fecrm_m,exchanges
zero,EX_spmd_m,-0.029918915329218976,EX_n2o_m,exchanges
forward,EX_spmd_m,-0.8323227714666759,EX_no_m,exchanges
forward,EX_spmd_m,-1.0079417509265243,EX_ahcys_m,exchanges
reverse,EX_spmd_m,-0.004590914931164036,EX_Ser_Thr_m,exchanges
reverse,EX_spmd_m,0.0026666956024534727,EX_T_antigen_m,exchanges
reverse,EX_spmd_m,0.05490135605341617,EX_Tn_antigen_m,exchanges
reverse,EX_spmd_m,0.1266573269180249,EX_acgal_m,exchanges
forward,EX_spmd_m,0.397736720775006,EX_acnam_m,exchanges
forward,EX_spmd_m,0.40329030132486565,EX_core2_m,exchanges
forward,EX_spmd_m,-0.06877725040260962,EX_core3_m,exchanges
reverse,EX_spmd_m,-3.30783913207938,EX_core4_m,exchanges
forward,EX_spmd_m,0.07518639021466988,EX_core5_m,exchanges
reverse,EX_spmd_m,0.019689703711893713,EX_core6_m,exchanges
reverse,EX_spmd_m,0.066369235838033,EX_core7_m,exchanges
zero,EX_spmd_m,-0.001020798776565357,EX_core8_m,exchanges
forward,EX_spmd_m,0.044725729246932744,EX_dsT_antigen_m,exchanges
reverse,EX_spmd_m,0.006698841664989352,EX_f1a_m,exchanges
zero,EX_spmd_m,-0.04334033125207526,EX_gncore1_m,exchanges
forward,EX_spmd_m,2.2415216044548103,EX_gncore2_m,exchanges
zero,EX_spmd_m,-0.0008253995325979702,EX_sT_antigen_m,exchanges
reverse,EX_spmd_m,0.013277426874380716,EX_sTn_antigen_m,exchanges
zero,EX_spmd_m,-0.03212052512152397,EX_gtp_m,exchanges
zero,EX_spmd_m,-0.033545726828680955,EX_actn_R_m,exchanges
reverse,EX_spmd_m,0.006693002528566083,EX_34dhpha_m,exchanges
reverse,EX_spmd_m,-0.0020667345772773515,EX_3hphac_m,exchanges
zero,EX_spmd_m,0.0,EX_oxa_m,exchanges
reverse,EX_spmd_m,0.004592447046471992,EX_inulin_m,exchanges
zero,EX_spmd_m,-0.2592474599378569,EX_diact_m,exchanges
zero,EX_spmd_m,0.0,EX_galctn_D_m,exchanges
reverse,EX_spmd_m,-1.3110757288888053e-05,EX_15dap_m,exchanges
reverse,EX_spmd_m,8.213752801022878e-05,EX_4hphac_m,exchanges
reverse,EX_spmd_m,8.213605034335103e-05,EX_btoh_m,exchanges
reverse,EX_spmd_m,0.1775119163558614,EX_phpyr_m,exchanges
zero,EX_spmd_m,0.0,EX_fuc1p_L_m,exchanges
zero,EX_spmd_m,0.0,EX_g6p_m,exchanges
reverse,EX_spmd_m,0.0034941302169368485,EX_man6p_m,exchanges
forward,EX_spmd_m,0.03885700485165122,EX_Tyr_ggn_m,exchanges
zero,EX_spmd_m,0.0,EX_glygn2_m,exchanges
forward,EX_spmd_m,-0.5582178692481943,EX_glygn4_m,exchanges
forward,EX_spmd_m,0.15836338836354713,EX_glygn5_m,exchanges
zero,EX_spmd_m,3.8564096342952325e-05,EX_arabinan101_m,exchanges
forward,EX_spmd_m,0.02013970777521079,EX_arabinogal_m,exchanges
reverse,EX_spmd_m,0.0030790480368804093,EX_arabinoxyl_m,exchanges
forward,EX_spmd_m,-1.515842248681154,EX_glutar_m,exchanges
zero,EX_spmd_m,0.0,EX_2mbut_m,exchanges
reverse,EX_spmd_m,-4.863254253973992e-08,EX_5aptn_m,exchanges
reverse,EX_spmd_m,0.0033328801785425383,EX_ind3ppa_m,exchanges
zero,EX_spmd_m,-0.01195780573386429,EX_pac_m,exchanges
forward,EX_spmd_m,0.1603872575922871,EX_phppa_m,exchanges
forward,EX_spmd_m,-0.12212261285753812,EX_pyr_m,exchanges
forward,EX_spmd_m,0.012783425290932016,EX_acgalglcur_m,exchanges
reverse,EX_spmd_m,0.42519659279847355,EX_acgalidour_m,exchanges
reverse,EX_spmd_m,-0.002137266486054723,EX_acgalidour2s_m,exchanges
reverse,EX_spmd_m,0.0017751467430029283,EX_cspg_a_m,exchanges
forward,EX_spmd_m,0.051146179205615594,EX_cspg_a_degr_m,exchanges
forward,EX_spmd_m,0.07379925093217166,EX_cspg_ab_rest_m,exchanges
zero,EX_spmd_m,0.0,EX_cspg_b_m,exchanges
reverse,EX_spmd_m,0.02654807004274673,EX_cspg_b_degr_m,exchanges
zero,EX_spmd_m,0.0,EX_cspg_c_m,exchanges
reverse,EX_spmd_m,0.001713779647403539,EX_cspg_c_degr_m,exchanges
reverse,EX_spmd_m,0.014971899184489379,EX_cspg_c_rest_m,exchanges
forward,EX_spmd_m,0.01721812892380825,EX_ha_m,exchanges
forward,EX_spmd_m,0.13218978331367204,EX_ha_deg1_m,exchanges
reverse,EX_spmd_m,1.4893473652420135e-07,EX_ha_pre1_m,exchanges
zero,EX_spmd_m,0.0,EX_idour_m,exchanges
reverse,EX_spmd_m,0.007705986819557253,EX_pecticgal_m,exchanges
forward,EX_spmd_m,-0.0700490847001789,EX_rhamnogalurI_m,exchanges
zero,EX_spmd_m,-0.06242730598605917,EX_dextran40_m,exchanges
forward,EX_spmd_m,0.12267998279439585,EX_galmannan_m,exchanges
reverse,EX_spmd_m,0.03485811620201673,EX_gam26s_m,exchanges
reverse,EX_spmd_m,0.0006989178827127018,EX_glcmannan_m,exchanges
reverse,EX_spmd_m,-0.2161632536196123,EX_hspg_m,exchanges
reverse,EX_spmd_m,0.034908875036796516,EX_hspg_degr_1_m,exchanges
reverse,EX_spmd_m,0.027833108717523203,EX_hspg_degr_10_m,exchanges
forward,EX_spmd_m,0.029189898739747644,EX_hspg_degr_11_m,exchanges
forward,EX_spmd_m,0.015200750169830357,EX_hspg_degr_12_m,exchanges
reverse,EX_spmd_m,0.005110645195736119,EX_hspg_degr_13_m,exchanges
reverse,EX_spmd_m,0.006779345109508839,EX_hspg_degr_14_m,exchanges
forward,EX_spmd_m,0.11561496773406954,EX_hspg_degr_15_m,exchanges
reverse,EX_spmd_m,-0.008090423438709138,EX_hspg_degr_2_m,exchanges
reverse,EX_spmd_m,0.0017612416188050872,EX_hspg_degr_3_m,exchanges
reverse,EX_spmd_m,0.07576602397994847,EX_hspg_degr_4_m,exchanges
forward,EX_spmd_m,0.056239439266417834,EX_hspg_degr_5_m,exchanges
reverse,EX_spmd_m,0.007669276440376294,EX_hspg_degr_6_m,exchanges
zero,EX_spmd_m,-0.0037030988667119402,EX_hspg_degr_7_m,exchanges
zero,EX_spmd_m,-0.034957206859207446,EX_hspg_degr_8_m,exchanges
zero,EX_spmd_m,-0.015773515459489573,EX_hspg_degr_9_m,exchanges
zero,EX_spmd_m,-0.022630436229711393,EX_hspg_rest_m,exchanges
reverse,EX_spmd_m,-0.01842092577054144,EX_levan1000_m,exchanges
forward,EX_spmd_m,-0.01842092577054144,EX_levanb_m,exchanges
zero,EX_spmd_m,-0.0017320119092367747,EX_levanttr_m,exchanges
reverse,EX_spmd_m,0.009577018805342861,EX_levantttr_m,exchanges
reverse,EX_spmd_m,-0.05559398558557582,EX_lichn_m,exchanges
forward,EX_spmd_m,0.0601782050168187,EX_lmn2_m,exchanges
reverse,EX_spmd_m,0.00563667305145496,EX_lmn30_m,exchanges
reverse,EX_spmd_m,0.014888410577134081,EX_2omfuc_m,exchanges
reverse,EX_spmd_m,-0.13918723979980285,EX_2omxyl_m,exchanges
reverse,EX_spmd_m,-0.0016253388054954243,EX_3ddlhept_m,exchanges
forward,EX_spmd_m,0.2644408415070387,EX_acerA_m,exchanges
zero,EX_spmd_m,-0.05677691480171276,EX_apio_D_m,exchanges
forward,EX_spmd_m,-0.9818276220201572,EX_homogal_m,exchanges
reverse,EX_spmd_m,0.002518522603978113,EX_kdo_m,exchanges
zero,EX_spmd_m,0.0,EX_rhamnogalurII_m,exchanges
zero,EX_spmd_m,0.0,EX_dttp_m,exchanges
zero,EX_spmd_m,-0.00011294719930887709,EX_acmana_m,exchanges
forward,EX_spmd_m,0.055374696256786926,EX_ch4_m,exchanges
reverse,EX_spmd_m,0.011059011795382379,EX_fald_m,exchanges
forward,EX_spmd_m,0.12332186905413878,EX_hco3_m,exchanges
forward,EX_spmd_m,-0.02787594087229006,EX_pime_m,exchanges
forward,EX_spmd_m,0.12332928675735211,EX_galct_D_m,exchanges
reverse,EX_spmd_m,0.003610686863022572,EX_glcr_m,exchanges
reverse,EX_spmd_m,0.03201707430652956,EX_Cit_Mg_m,exchanges
forward,EX_spmd_m,-0.2894435571954679,EX_xtsn_m,exchanges
reverse,EX_spmd_m,1.2250286462208049,EX_3hpppn_m,exchanges
forward,EX_spmd_m,0.01731641143331686,EX_cinnm_m,exchanges
reverse,EX_spmd_m,0.0018452911656362432,EX_cynt_m,exchanges
forward,EX_spmd_m,-0.047783347784575714,EX_dhcinnm_m,exchanges
forward,EX_spmd_m,-0.9942015940928961,EX_dhpppn_m,exchanges
reverse,EX_spmd_m,-0.006034935562323138,EX_sel_m,exchanges
reverse,EX_spmd_m,0.027818763376243894,EX_selni_m,exchanges
forward,EX_spmd_m,-0.028653258585513708,EX_4hoxpacd_m,exchanges
forward,EX_spmd_m,0.27062957561540646,EX_idon_L_m,exchanges
reverse,EX_spmd_m,0.007745648506007896,EX_HC00319_m,exchanges
reverse,EX_spmd_m,-0.01765983230015422,EX_oaa_m,exchanges
reverse,EX_spmd_m,-0.1554974147128796,EX_hom_L_m,exchanges
reverse,EX_spmd_m,8.213763310838118e-05,EX_ch4s_m,exchanges
reverse,EX_sucr_m,-0.01992136301751435,EX_12dgr180_m,exchanges
forward,EX_sucr_m,-0.07732477057979192,EX_13ppd_m,exchanges
forward,EX_sucr_m,0.13916484668387907,EX_26dap_M_m,exchanges
forward,EX_sucr_m,0.09152552033518724,EX_3mop_m,exchanges
reverse,EX_sucr_m,0.002069078062482306,EX_4abz_m,exchanges
forward,EX_sucr_m,0.568836591132662,EX_Lcyst_m,exchanges
reverse,EX_sucr_m,0.07000007150257448,EX_ac_m,exchanges
forward,EX_sucr_m,-0.08655240245205142,EX_acald_m,exchanges
forward,EX_sucr_m,0.09447363406045906,EX_acgam_m,exchanges
reverse,EX_sucr_m,0.011772617741820368,EX_adn_m,exchanges
forward,EX_sucr_m,-0.008779586629374947,EX_adocbl_m,exchanges
forward,EX_sucr_m,-0.008779586629374947,EX_ala_D_m,exchanges
zero,EX_sucr_m,0.00021845025973021848,EX_ala_L_m,exchanges
forward,EX_sucr_m,-0.008779586629374947,EX_alaasp_m,exchanges
zero,EX_sucr_m,-0.00020404393316297842,EX_alagln_m,exchanges
zero,EX_sucr_m,0.0,EX_alaglu_m,exchanges
reverse,EX_sucr_m,0.04331694585689286,EX_alagly_m,exchanges
forward,EX_sucr_m,-0.10858367840007155,EX_alahis_m,exchanges
reverse,EX_sucr_m,0.08274982485491966,EX_alaleu_m,exchanges
forward,EX_sucr_m,0.05403464388926471,EX_alathr_m,exchanges
forward,EX_sucr_m,-0.05653661751400918,EX_amp_m,exchanges
forward,EX_sucr_m,0.03987417995876985,EX_arab_L_m,exchanges
forward,EX_sucr_m,0.0908697851287199,EX_arabttr_m,exchanges
zero,EX_sucr_m,0.0,EX_arbt_m,exchanges
zero,EX_sucr_m,0.0,EX_arg_L_m,exchanges
zero,EX_sucr_m,0.0,EX_arsenb_m,exchanges
