direction,effector,elasticity,reaction,type
zero,EX_xylan_m,0.0,EX_f1a_m,exchanges
forward,EX_xylan_m,0.2773017193180749,EX_gncore1_m,exchanges
zero,EX_xylan_m,0.0,EX_gncore2_m,exchanges
zero,EX_xylan_m,0.0,EX_sT_antigen_m,exchanges
zero,EX_xylan_m,1.5129013064552055e-06,EX_sTn_antigen_m,exchanges
forward,EX_xylan_m,0.699126018161973,EX_gtp_m,exchanges
zero,EX_xylan_m,0.0,EX_actn_R_m,exchanges
forward,EX_xylan_m,0.6089928304483117,EX_34dhpha_m,exchanges
zero,EX_xylan_m,4.935353210555604e-06,EX_3hphac_m,exchanges
zero,EX_xylan_m,0.0,EX_oxa_m,exchanges
zero,EX_xylan_m,0.0,EX_inulin_m,exchanges
reverse,EX_xylan_m,-0.7770570732283311,EX_diact_m,exchanges
reverse,EX_xylan_m,-0.7770546068223982,EX_galctn_D_m,exchanges
forward,EX_xylan_m,0.6697468359337755,EX_15dap_m,exchanges
zero,EX_xylan_m,0.0,EX_4hphac_m,exchanges
zero,EX_xylan_m,0.0,EX_btoh_m,exchanges
reverse,EX_xylan_m,1.3642384999457136e-08,EX_phpyr_m,exchanges
forward,EX_xylan_m,0.6148676107934747,EX_fuc1p_L_m,exchanges
zero,EX_xylan_m,0.0,EX_g6p_m,exchanges
forward,EX_xylan_m,0.12252077553561946,EX_man6p_m,exchanges
forward,EX_xylan_m,0.0820115453200021,EX_Tyr_ggn_m,exchanges
zero,EX_xylan_m,1.0943154116205278e-06,EX_glygn2_m,exchanges
forward,EX_xylan_m,-0.5017360743278054,EX_glygn4_m,exchanges
forward,EX_xylan_m,0.4138512999843935,EX_glygn5_m,exchanges
forward,EX_xylan_m,0.6186702825956836,EX_arabinan101_m,exchanges
zero,EX_xylan_m,0.0,EX_arabinogal_m,exchanges
reverse,EX_xylan_m,-0.0012248656477042985,EX_arabinoxyl_m,exchanges
forward,EX_xylan_m,0.35382949585939016,EX_glutar_m,exchanges
zero,EX_xylan_m,3.042303653444378e-07,EX_2mbut_m,exchanges
forward,EX_xylan_m,0.07367933963563722,EX_5aptn_m,exchanges
forward,EX_xylan_m,0.16970853279256237,EX_ind3ppa_m,exchanges
forward,EX_xylan_m,0.5141070650885649,EX_pac_m,exchanges
forward,EX_xylan_m,0.6536570073382375,EX_phppa_m,exchanges
zero,EX_xylan_m,0.0,EX_pyr_m,exchanges
forward,EX_xylan_m,0.7439874516244682,EX_acgalglcur_m,exchanges
forward,EX_xylan_m,1.3866466817034606,EX_acgalidour_m,exchanges
forward,EX_xylan_m,-0.9096575807596796,EX_acgalidour2s_m,exchanges
zero,EX_xylan_m,0.0,EX_cspg_a_m,exchanges
reverse,EX_xylan_m,-0.00939956798948316,EX_cspg_a_degr_m,exchanges
zero,EX_xylan_m,0.0,EX_cspg_ab_rest_m,exchanges
forward,EX_xylan_m,0.6853809295883195,EX_cspg_b_m,exchanges
reverse,EX_xylan_m,0.10558637064474574,EX_cspg_b_degr_m,exchanges
forward,EX_xylan_m,0.5341572908962711,EX_cspg_c_m,exchanges
forward,EX_xylan_m,0.5224422951855967,EX_cspg_c_degr_m,exchanges
forward,EX_xylan_m,0.2797178746948692,EX_cspg_c_rest_m,exchanges
zero,EX_xylan_m,0.0,EX_ha_m,exchanges
reverse,EX_xylan_m,0.0051069522938007594,EX_ha_deg1_m,exchanges
forward,EX_xylan_m,0.6145495744439788,EX_ha_pre1_m,exchanges
forward,EX_xylan_m,0.2748141113576974,EX_idour_m,exchanges
forward,EX_xylan_m,0.5273837321029973,EX_pecticgal_m,exchanges
forward,EX_xylan_m,0.7238576860663848,EX_rhamnogalurI_m,exchanges
forward,EX_xylan_m,0.7456643361831006,EX_dextran40_m,exchanges
reverse,EX_xylan_m,-0.005308961048910987,EX_galmannan_m,exchanges
reverse,EX_xylan_m,0.3962391067331339,EX_gam26s_m,exchanges
reverse,EX_xylan_m,0.5886222797985674,EX_glcmannan_m,exchanges
zero,EX_xylan_m,-3.148121323983233,EX_hspg_m,exchanges
forward,EX_xylan_m,0.6950699125218396,EX_hspg_degr_1_m,exchanges
reverse,EX_xylan_m,0.02577282477140841,EX_hspg_degr_10_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_11_m,exchanges
forward,EX_xylan_m,0.9902214001346632,EX_hspg_degr_12_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_13_m,exchanges
reverse,EX_xylan_m,-0.005483993056518699,EX_hspg_degr_14_m,exchanges
forward,EX_xylan_m,0.6712159219394653,EX_hspg_degr_15_m,exchanges
forward,EX_xylan_m,1.0690933410935521,EX_hspg_degr_2_m,exchanges
forward,EX_xylan_m,0.19706310704885155,EX_hspg_degr_3_m,exchanges
zero,EX_xylan_m,1.0663196547966436e-07,EX_hspg_degr_4_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_5_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_6_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_7_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_8_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_degr_9_m,exchanges
zero,EX_xylan_m,0.0,EX_hspg_rest_m,exchanges
forward,EX_xylan_m,0.7402156766956036,EX_levan1000_m,exchanges
reverse,EX_xylan_m,0.2274207820063623,EX_levanb_m,exchanges
forward,EX_xylan_m,0.7369537263584647,EX_levanttr_m,exchanges
reverse,EX_xylan_m,-0.008743885427415776,EX_levantttr_m,exchanges
reverse,EX_xylan_m,0.7089204296273621,EX_lichn_m,exchanges
reverse,EX_xylan_m,-0.004648966777285324,EX_lmn2_m,exchanges
zero,EX_xylan_m,0.0,EX_lmn30_m,exchanges
zero,EX_xylan_m,1.0021827989703525e-06,EX_2omfuc_m,exchanges
zero,EX_xylan_m,0.0,EX_2omxyl_m,exchanges
forward,EX_xylan_m,0.6270583978455324,EX_3ddlhept_m,exchanges
zero,EX_xylan_m,2.822567353177874e-06,EX_acerA_m,exchanges
zero,EX_xylan_m,0.0,EX_apio_D_m,exchanges
zero,EX_xylan_m,0.0,EX_homogal_m,exchanges
zero,EX_xylan_m,7.181739647421637e-09,EX_kdo_m,exchanges
reverse,EX_xylan_m,-2.8284194425985554,EX_rhamnogalurII_m,exchanges
forward,EX_xylan_m,0.733869657101538,EX_dttp_m,exchanges
forward,EX_xylan_m,0.8937840764687444,EX_acmana_m,exchanges
zero,EX_xylan_m,-2.0116368659728323e-06,EX_pime_m,exchanges
zero,EX_xylan_m,-4.650375444725796e-06,EX_galct_D_m,exchanges
zero,EX_xylan_m,1.8802691492680879e-06,EX_glcr_m,exchanges
reverse,EX_xylan_m,-0.05837621242127611,EX_Cit_Mg_m,exchanges
forward,EX_xylan_m,0.2461740241220145,EX_xtsn_m,exchanges
forward,EX_xylan_m,0.6594302770477967,EX_3hpppn_m,exchanges
forward,EX_xylan_m,0.7549303451868017,EX_cinnm_m,exchanges
forward,EX_xylan_m,0.6842820143906891,EX_cynt_m,exchanges
forward,EX_xylan_m,0.42040795750249327,EX_dhcinnm_m,exchanges
forward,EX_xylan_m,0.5077394322444828,EX_dhpppn_m,exchanges
forward,EX_xylan_m,0.6683836044130054,EX_sel_m,exchanges
forward,EX_xylan_m,0.7269843441625135,EX_selni_m,exchanges
forward,EX_xylan_m,0.6723499246300602,EX_4hoxpacd_m,exchanges
forward,EX_xylan_m,0.7347696509993362,EX_idon_L_m,exchanges
forward,EX_xylan_m,0.6254773334729435,EX_HC00319_m,exchanges
reverse,EX_xylan_m,0.9763229636550008,EX_oaa_m,exchanges
reverse,EX_xylan_m,-0.006700866501656577,EX_hom_L_m,exchanges
reverse,EX_xylan_m,-0.7770547330726885,EX_ch4s_m,exchanges
reverse,EX_pect_m,-0.002907412800521314,EX_12dgr180_m,exchanges
forward,EX_pect_m,-0.625693830432601,EX_13ppd_m,exchanges
forward,EX_pect_m,-0.2953915644032712,EX_26dap_M_m,exchanges
forward,EX_pect_m,0.008272877328332484,EX_3mop_m,exchanges
reverse,EX_pect_m,1.5981839340817316e-06,EX_4abz_m,exchanges
forward,EX_pect_m,-0.3220946413622272,EX_Lcyst_m,exchanges
zero,EX_pect_m,0.0,EX_ac_m,exchanges
forward,EX_pect_m,-0.10034470176500498,EX_acald_m,exchanges
forward,EX_pect_m,-0.39127955239636414,EX_acgam_m,exchanges
forward,EX_pect_m,-0.10448541065812833,EX_adn_m,exchanges
zero,EX_pect_m,0.0,EX_adocbl_m,exchanges
zero,EX_pect_m,0.0,EX_ala_D_m,exchanges
zero,EX_pect_m,0.0,EX_ala_L_m,exchanges
zero,EX_pect_m,0.0,EX_alaasp_m,exchanges
zero,EX_pect_m,0.0,EX_alagln_m,exchanges
zero,EX_pect_m,0.0,EX_alaglu_m,exchanges
forward,EX_pect_m,-0.09147213765354323,EX_alagly_m,exchanges
forward,EX_pect_m,-0.011793021521731006,EX_alahis_m,exchanges
zero,EX_pect_m,0.0,EX_alaleu_m,exchanges
forward,EX_pect_m,-0.12630548655250706,EX_alathr_m,exchanges
forward,EX_pect_m,-0.215444050669662,EX_amp_m,exchanges
forward,EX_pect_m,-0.3543291483428668,EX_arab_L_m,exchanges
forward,EX_pect_m,-0.37234724610852865,EX_arabttr_m,exchanges
zero,EX_pect_m,0.0,EX_arbt_m,exchanges
zero,EX_pect_m,0.0,EX_arg_L_m,exchanges
zero,EX_pect_m,0.0,EX_arsenb_m,exchanges
forward,EX_pect_m,-0.02849000333933205,EX_asn_L_m,exchanges
zero,EX_pect_m,0.000414890561035719,EX_asp_L_m,exchanges
zero,EX_pect_m,3.361499340215346e-05,EX_btn_m,exchanges
zero,EX_pect_m,9.397531785637625e-05,EX_butso3_m,exchanges
zero,EX_pect_m,0.0002868318909321488,EX_ca2_m,exchanges
forward,EX_pect_m,-0.10530857020467188,EX_cbl1_m,exchanges
forward,EX_pect_m,-0.10036953359296774,EX_cbl2_m,exchanges
forward,EX_pect_m,-0.09979998627295039,EX_cd2_m,exchanges
zero,EX_pect_m,0.0,EX_cellb_m,exchanges
zero,EX_pect_m,2.121525286113979e-05,EX_cgly_m,exchanges
zero,EX_pect_m,0.0,EX_chol_m,exchanges
zero,EX_pect_m,0.0,EX_chols_m,exchanges
zero,EX_pect_m,0.0,EX_cl_m,exchanges
forward,EX_pect_m,-0.05899857750996773,EX_co2_m,exchanges
forward,EX_pect_m,-0.07074673497260875,EX_cobalt2_m,exchanges
zero,EX_pect_m,0.00041525893470506503,EX_crn_m,exchanges
forward,EX_pect_m,-0.09981384132013993,EX_cro4_m,exchanges
forward,EX_pect_m,-0.3844636164144122,EX_ctbt_m,exchanges
forward,EX_pect_m,-0.09007654825650135,EX_cu2_m,exchanges
zero,EX_pect_m,0.0,EX_cys_L_m,exchanges
forward,EX_pect_m,-0.08317786051479814,EX_cytd_m,exchanges
forward,EX_pect_m,-0.10130710026300171,EX_dad_2_m,exchanges
forward,EX_pect_m,-0.01512614570764903,EX_dcyt_m,exchanges
forward,EX_pect_m,-0.01594427487346728,EX_dgsn_m,exchanges
zero,EX_pect_m,0.0,EX_din_m,exchanges
zero,EX_pect_m,0.0,EX_drib_m,exchanges
zero,EX_pect_m,0.0,EX_duri_m,exchanges
zero,EX_pect_m,0.0,EX_ethso3_m,exchanges
zero,EX_pect_m,0.0,EX_etoh_m,exchanges
zero,EX_pect_m,0.0,EX_fe2_m,exchanges
zero,EX_pect_m,0.0,EX_fe3_m,exchanges
zero,EX_pect_m,0.0,EX_fol_m,exchanges
reverse,EX_pect_m,0.006308897554072601,EX_for_m,exchanges
reverse,EX_pect_m,0.019092836923544354,EX_fru_m,exchanges
reverse,EX_pect_m,0.014198978530348683,EX_gal_m,exchanges
zero,EX_pect_m,0.0,EX_galt_m,exchanges
forward,EX_pect_m,-0.11591667796917449,EX_gam_m,exchanges
forward,EX_pect_m,-1.250715456133733,EX_gbbtn_m,exchanges
zero,EX_pect_m,0.0,EX_gcald_m,exchanges
reverse,EX_pect_m,0.014020353295336463,EX_glc_D_m,exchanges
zero,EX_pect_m,0.0,EX_gln_L_m,exchanges
zero,EX_pect_m,0.0,EX_glu_L_m,exchanges
zero,EX_pect_m,0.0,EX_gly_m,exchanges
reverse,EX_pect_m,0.0002927461841517598,EX_glyasn_m,exchanges
zero,EX_pect_m,0.0,EX_glyasp_m,exchanges
forward,EX_pect_m,-0.03308288414917371,EX_glyb_m,exchanges
zero,EX_pect_m,0.0,EX_glyc_m,exchanges
zero,EX_pect_m,0.0,EX_glyc3p_m,exchanges
forward,EX_pect_m,-0.020440705947697424,EX_glycys_m,exchanges
reverse,EX_pect_m,0.006800075543669237,EX_glygln_m,exchanges
forward,EX_pect_m,-0.09813348710377312,EX_glyglu_m,exchanges
zero,EX_pect_m,0.0,EX_glyleu_m,exchanges
forward,EX_pect_m,-0.10359098581500525,EX_glymet_m,exchanges
forward,EX_pect_m,-0.098384659676789,EX_glyphe_m,exchanges
zero,EX_pect_m,0.0,EX_glypro_m,exchanges
reverse,EX_pect_m,0.39543782359666046,EX_glytyr_m,exchanges
zero,EX_pect_m,0.0,EX_gsn_m,exchanges
zero,EX_pect_m,0.0,EX_gthrd_m,exchanges
zero,EX_pect_m,0.0,EX_gua_m,exchanges
zero,EX_pect_m,8.702880743172159e-05,EX_h_m,exchanges
reverse,EX_pect_m,0.019891485603675818,EX_h2_m,exchanges
reverse,EX_pect_m,0.004349301253894211,EX_h2o_m,exchanges
zero,EX_pect_m,-0.008518373391517287,EX_hexs_m,exchanges
zero,EX_pect_m,7.4954310846919725e-06,EX_hg2_m,exchanges
zero,EX_pect_m,0.0,EX_his_L_m,exchanges
forward,EX_pect_m,-0.10266777246276781,EX_hxan_m,exchanges
zero,EX_pect_m,0.0,EX_ile_L_m,exchanges
zero,EX_pect_m,0.0,EX_ins_m,exchanges
forward,EX_pect_m,-0.10105852498559997,EX_isetac_m,exchanges
reverse,EX_pect_m,0.39543430970366167,EX_k_m,exchanges
forward,EX_pect_m,-0.11295581478256489,EX_lac_L_m,exchanges
reverse,EX_pect_m,0.008704537743575713,EX_lanost_m,exchanges
zero,EX_pect_m,6.769797753491957e-06,EX_lcts_m,exchanges
zero,EX_pect_m,4.11027082591886e-05,EX_leu_L_m,exchanges
zero,EX_pect_m,0.0,EX_lys_L_m,exchanges
zero,EX_pect_m,0.0,EX_malt_m,exchanges
zero,EX_pect_m,8.811552163479064e-05,EX_malthx_m,exchanges
zero,EX_pect_m,0.0,EX_malttr_m,exchanges
zero,EX_pect_m,0.0,EX_man_m,exchanges
zero,EX_pect_m,1.2946062639684897e-05,EX_melib_m,exchanges
zero,EX_pect_m,0.0,EX_met_D_m,exchanges
forward,EX_pect_m,-0.30200545133281853,EX_met_L_m,exchanges
zero,EX_pect_m,0.0,EX_metala_m,exchanges
zero,EX_pect_m,0.0,EX_metsox_R_L_m,exchanges
zero,EX_pect_m,0.0,EX_metsox_S_L_m,exchanges
zero,EX_pect_m,0.0,EX_mg2_m,exchanges
zero,EX_pect_m,0.0,EX_mn2_m,exchanges
zero,EX_pect_m,0.0,EX_mnl_m,exchanges
zero,EX_pect_m,0.0,EX_mops_m,exchanges
zero,EX_pect_m,0.0,EX_mqn7_m,exchanges
zero,EX_pect_m,1.3484559282517239e-05,EX_mso3_m,exchanges
reverse,EX_pect_m,0.3954336670893799,EX_na1_m,exchanges
zero,EX_pect_m,0.0,EX_nac_m,exchanges
forward,EX_pect_m,-0.044305464664882166,EX_nh4_m,exchanges
reverse,EX_pect_m,0.0035181441985798756,EX_no3_m,exchanges
forward,EX_pect_m,-0.08561138596677509,EX_o2_m,exchanges
reverse,EX_pect_m,0.0019717851307898826,EX_orn_m,exchanges
forward,EX_pect_m,-0.09489455106845845,EX_pb_m,exchanges
zero,EX_pect_m,0.0,EX_phe_L_m,exchanges
zero,EX_pect_m,0.0,EX_pheme_m,exchanges
forward,EX_pect_m,-0.08074725779048109,EX_pi_m,exchanges
zero,EX_pect_m,0.0,EX_ppa_m,exchanges
forward,EX_pect_m,-0.4085414117763797,EX_ppi_m,exchanges
forward,EX_pect_m,-0.13357036671210132,EX_pppn_m,exchanges
zero,EX_pect_m,0.0,EX_pro_L_m,exchanges
zero,EX_pect_m,4.2541504541304676e-06,EX_ptrc_m,exchanges
zero,EX_pect_m,8.332202128258359e-07,EX_q8_m,exchanges
forward,EX_pect_m,-0.4906185594964363,EX_rib_D_m,exchanges
zero,EX_pect_m,0.0,EX_ribflv_m,exchanges
zero,EX_pect_m,0.0,EX_salcn_m,exchanges
forward,EX_pect_m,-0.42530045333389666,EX_sbt_D_m,exchanges
forward,EX_pect_m,-0.20072519082208196,EX_ser_D_m,exchanges
zero,EX_pect_m,0.0,EX_ser_L_m,exchanges
zero,EX_pect_m,0.0,EX_sheme_m,exchanges
zero,EX_pect_m,0.0,EX_so4_m,exchanges
forward,EX_pect_m,-0.10211819928503729,EX_spmd_m,exchanges
zero,EX_pect_m,0.0,EX_succ_m,exchanges
reverse,EX_pect_m,0.17557492669204144,EX_sucr_m,exchanges
reverse,EX_pect_m,0.19830248151321506,EX_sulfac_m,exchanges
zero,EX_pect_m,0.0,EX_taur_m,exchanges
forward,EX_pect_m,-0.4191789280644942,EX_thm_m,exchanges
forward,EX_pect_m,-0.09378420512030416,EX_thr_L_m,exchanges
forward,EX_pect_m,-0.12059361021905524,EX_thymd_m,exchanges
forward,EX_pect_m,-1.0438228232067814,EX_tre_m,exchanges
forward,EX_pect_m,-1.2902215471708622,EX_trp_L_m,exchanges
forward,EX_pect_m,-0.10404085701004817,EX_tsul_m,exchanges
forward,EX_pect_m,-0.4425371799847788,EX_tyr_L_m,exchanges
forward,EX_pect_m,-0.9808339319865667,EX_ura_m,exchanges
zero,EX_pect_m,0.0,EX_uri_m,exchanges
zero,EX_pect_m,0.0,EX_val_L_m,exchanges
reverse,EX_pect_m,0.014435261233600727,EX_xyl_D_m,exchanges
zero,EX_pect_m,0.0,EX_zn2_m,exchanges
forward,EX_pect_m,-0.46243951230652947,EX_2obut_m,exchanges
zero,EX_pect_m,0.0,EX_ade_m,exchanges
forward,EX_pect_m,-0.0693445805880355,EX_chor_m,exchanges
zero,EX_pect_m,1.3233101316956208e-05,EX_csn_m,exchanges
forward,EX_pect_m,-0.13724810027088807,EX_h2s_m,exchanges
forward,EX_pect_m,-0.5864841165388768,EX_indole_m,exchanges
reverse,EX_pect_m,0.015030837224845328,EX_mqn8_m,exchanges
forward,EX_pect_m,-0.49147950316460687,EX_nmn_m,exchanges
zero,EX_pect_m,0.0,EX_cit_m,exchanges
forward,EX_pect_m,-0.6750790016467967,EX_dpcoa_m,exchanges
forward,EX_pect_m,-0.015789911077277452,EX_dtmp_m,exchanges
forward,EX_pect_m,-0.02315143497622074,EX_hdca_m,exchanges
zero,EX_pect_m,0.0,EX_no2_m,exchanges
forward,EX_pect_m,-0.03694466818062736,EX_ocdca_m,exchanges
zero,EX_pect_m,0.0,EX_pnto_R_m,exchanges
zero,EX_pect_m,0.0,EX_pydam_m,exchanges
zero,EX_pect_m,1.583227344781335e-05,EX_pydx_m,exchanges
forward,EX_pect_m,-0.4374441363174242,EX_pydxn_m,exchanges
forward,EX_pect_m,-0.11221654907316747,EX_ttdca_m,exchanges
forward,EX_pect_m,-0.13610260067073554,EX_urea_m,exchanges
zero,EX_pect_m,0.0,EX_12ppd_S_m,exchanges
zero,EX_pect_m,0.0,EX_arab_D_m,exchanges
zero,EX_pect_m,0.0,EX_fuc_L_m,exchanges
zero,EX_pect_m,0.0,EX_lyx_L_m,exchanges
zero,EX_pect_m,2.5802842316124952e-05,EX_rmn_m,exchanges
zero,EX_pect_m,4.273093269446804e-05,EX_4hbz_m,exchanges
zero,EX_pect_m,0.0,EX_but_m,exchanges
zero,EX_pect_m,0.0,EX_lac_D_m,exchanges
zero,EX_pect_m,0.0,EX_etha_m,exchanges
zero,EX_pect_m,0.0,EX_ind3ac_m,exchanges
zero,EX_pect_m,0.0,EX_aso3_m,exchanges
zero,EX_pect_m,0.0,EX_aso4_m,exchanges
zero,EX_pect_m,0.0,EX_strch1_m,exchanges
forward,EX_pect_m,-0.08523092484927552,EX_strch2_m,exchanges
reverse,EX_pect_m,-0.04113764603616232,EX_ispre_m,exchanges
forward,EX_pect_m,0.40921064515966776,EX_2dmmq8_m,exchanges
zero,EX_pect_m,0.0,EX_4abut_m,exchanges
forward,EX_pect_m,-0.3732494589201174,EX_galur_m,exchanges
forward,EX_pect_m,-0.20121223474440453,EX_glcur_m,exchanges
forward,EX_pect_m,-1.0353883681261544,EX_ocdcea_m,exchanges
forward,EX_pect_m,0.37042508309505173,EX_gthox_m,exchanges
forward,EX_pect_m,0.03127772109746019,EX_raffin_m,exchanges
zero,EX_pect_m,0.0,EX_xan_m,exchanges
zero,EX_pect_m,0.0,EX_akg_m,exchanges
zero,EX_pect_m,0.0,EX_dextrin_m,exchanges
forward,EX_pect_m,-0.09595853834290402,EX_isobut_m,exchanges
zero,EX_pect_m,0.0,EX_isocapr_m,exchanges
zero,EX_pect_m,0.0,EX_isoval_m,exchanges
reverse,EX_pect_m,0.00011814784620423069,EX_acac_m,exchanges
zero,EX_pect_m,0.0,EX_bhb_m,exchanges
reverse,EX_pect_m,0.010990610096150988,EX_Lcystin_m,exchanges
zero,EX_pect_m,0.0,EX_kesto_m,exchanges
zero,EX_pect_m,0.0,EX_kestopt_m,exchanges
zero,EX_pect_m,0.0,EX_kestottr_m,exchanges
zero,EX_pect_m,0.0,EX_mantr_m,exchanges
zero,EX_pect_m,0.0,EX_n2_m,exchanges
zero,EX_pect_m,0.0,EX_rbflvrd_m,exchanges
zero,EX_pect_m,0.0,EX_stys_m,exchanges
zero,EX_pect_m,0.0,EX_tma_m,exchanges
zero,EX_pect_m,0.0,EX_alltn_m,exchanges
zero,EX_pect_m,0.0,EX_ddca_m,exchanges
zero,EX_pect_m,0.0,EX_dms_m,exchanges
zero,EX_pect_m,0.0,EX_dmso_m,exchanges
zero,EX_pect_m,0.0,EX_tet_m,exchanges
zero,EX_pect_m,0.0,EX_tmao_m,exchanges
zero,EX_pect_m,0.0,EX_so3_m,exchanges
zero,EX_pect_m,0.0,EX_chtbs_m,exchanges
zero,EX_pect_m,0.0,EX_mal_L_m,exchanges
forward,EX_pect_m,-0.3264194277588661,EX_bglc_m,exchanges
forward,EX_pect_m,-0.4925309369504127,EX_mannan_m,exchanges
zero,EX_pect_m,0.0,EX_xyluglc_m,exchanges
forward,EX_pect_m,-0.022602004717615642,EX_amylopect900_m,exchanges
forward,EX_pect_m,-0.8796827964925225,EX_amylose300_m,exchanges
forward,EX_pect_m,-0.5457867824021179,EX_pullulan1200_m,exchanges
forward,EX_pect_m,-0.28302681463819646,EX_starch1200_m,exchanges
forward,EX_pect_m,-0.13706039183846386,EX_cellul_m,exchanges
forward,EX_pect_m,-0.09377119043199933,EX_fum_m,exchanges
zero,EX_pect_m,0.0,EX_xylan_m,exchanges
zero,EX_pect_m,0.0,EX_meoh_m,exchanges
forward,EX_pect_m,-0.14197503944346046,EX_pect_m,exchanges
forward,EX_pect_m,0.25751699231073566,EX_ncam_m,exchanges
forward,EX_pect_m,0.2317218152327971,EX_2hyoxplac_m,exchanges
forward,EX_pect_m,-0.6968756543410315,EX_mobd_m,exchanges
reverse,EX_pect_m,0.3949858324969657,EX_glyclt_m,exchanges
zero,EX_pect_m,0.0,EX_tym_m,exchanges
zero,EX_pect_m,0.0,EX_2ddglcn_m,exchanges
zero,EX_pect_m,0.0,EX_glcn_m,exchanges
zero,EX_pect_m,0.0,EX_inost_m,exchanges
forward,EX_pect_m,-0.10473243192612003,EX_ni2_m,exchanges
forward,EX_pect_m,-0.1047002296710442,EX_fecrm_m,exchanges
zero,EX_pect_m,0.0,EX_n2o_m,exchanges
zero,EX_pect_m,1.0154861715960806e-05,EX_no_m,exchanges
forward,EX_pect_m,0.35655694041898833,EX_ahcys_m,exchanges
reverse,EX_pect_m,0.011817694037539184,EX_Ser_Thr_m,exchanges
forward,EX_pect_m,-0.605412280531592,EX_T_antigen_m,exchanges
forward,EX_pect_m,-0.5707639616674243,EX_Tn_antigen_m,exchanges
forward,EX_pect_m,-0.5414768609571396,EX_acgal_m,exchanges
reverse,EX_pect_m,0.029717088756271437,EX_acnam_m,exchanges
zero,EX_pect_m,8.968722458035927e-06,EX_core2_m,exchanges
zero,EX_pect_m,0.0,EX_core3_m,exchanges
forward,EX_pect_m,0.02581688769471846,EX_core4_m,exchanges
zero,EX_pect_m,0.0,EX_core5_m,exchanges
forward,EX_pect_m,-0.11073273922285409,EX_core6_m,exchanges
forward,EX_pect_m,-1.3797301383676164,EX_core7_m,exchanges
zero,EX_pect_m,0.0,EX_core8_m,exchanges
forward,EX_pect_m,-1.0393161589994193,EX_dsT_antigen_m,exchanges
zero,EX_pect_m,0.0,EX_f1a_m,exchanges
forward,EX_pect_m,-1.335589654903071,EX_gncore1_m,exchanges
zero,EX_pect_m,0.0,EX_gncore2_m,exchanges
zero,EX_pect_m,0.0,EX_sT_antigen_m,exchanges
zero,EX_pect_m,0.0002473728242513573,EX_sTn_antigen_m,exchanges
forward,EX_pect_m,-0.08372113437861373,EX_gtp_m,exchanges
zero,EX_pect_m,0.0,EX_actn_R_m,exchanges
forward,EX_pect_m,-0.041096721309319406,EX_34dhpha_m,exchanges
zero,EX_pect_m,0.000821827315018453,EX_3hphac_m,exchanges
zero,EX_pect_m,0.0,EX_oxa_m,exchanges
zero,EX_pect_m,0.0,EX_inulin_m,exchanges
reverse,EX_pect_m,0.3952264769514535,EX_diact_m,exchanges
reverse,EX_pect_m,0.39543532414131555,EX_galctn_D_m,exchanges
forward,EX_pect_m,-0.11546492627902971,EX_15dap_m,exchanges
zero,EX_pect_m,0.0,EX_4hphac_m,exchanges
zero,EX_pect_m,0.0,EX_btoh_m,exchanges
reverse,EX_pect_m,2.596957173750525e-06,EX_phpyr_m,exchanges
forward,EX_pect_m,-0.27609502889187176,EX_fuc1p_L_m,exchanges
zero,EX_pect_m,0.0,EX_g6p_m,exchanges
forward,EX_pect_m,-1.5145501468967026,EX_man6p_m,exchanges
forward,EX_pect_m,-1.5485622705563795,EX_Tyr_ggn_m,exchanges
zero,EX_pect_m,6.263594894306834e-05,EX_glygn2_m,exchanges
forward,EX_pect_m,0.5236033216541447,EX_glygn4_m,exchanges
forward,EX_pect_m,-0.3955811943333054,EX_glygn5_m,exchanges
forward,EX_pect_m,0.016649324983961655,EX_arabinan101_m,exchanges
zero,EX_pect_m,0.0,EX_arabinogal_m,exchanges
reverse,EX_pect_m,0.0019336095887934057,EX_arabinoxyl_m,exchanges
forward,EX_pect_m,-0.3522100016046825,EX_glutar_m,exchanges
zero,EX_pect_m,4.985977978932965e-05,EX_2mbut_m,exchanges
forward,EX_pect_m,-1.5486540010504068,EX_5aptn_m,exchanges
forward,EX_pect_m,-0.04212065304041612,EX_ind3ppa_m,exchanges
forward,EX_pect_m,-0.19391921576628945,EX_pac_m,exchanges
forward,EX_pect_m,-0.09582560240478877,EX_phppa_m,exchanges
zero,EX_pect_m,0.0,EX_pyr_m,exchanges
forward,EX_pect_m,-0.019228584181369968,EX_acgalglcur_m,exchanges
forward,EX_pect_m,-0.1352173030605952,EX_acgalidour_m,exchanges
forward,EX_pect_m,-0.34105599267876485,EX_acgalidour2s_m,exchanges
zero,EX_pect_m,0.0,EX_cspg_a_m,exchanges
reverse,EX_pect_m,1.0033941285782255,EX_cspg_a_degr_m,exchanges
zero,EX_pect_m,0.0,EX_cspg_ab_rest_m,exchanges
forward,EX_pect_m,-0.024461015366270544,EX_cspg_b_m,exchanges
reverse,EX_pect_m,-0.07447424615102172,EX_cspg_b_degr_m,exchanges
